TAZ,cbd,chicago,cmap,CountyFIPS,county,state,township,sqmi,Mesozone,county_state,DistrictNum,DistrictName
3014,0,0,0,17037,DEKALB,IL,4204,9.024227072,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3015,0,0,0,17037,DEKALB,IL,4204,9.00945384335,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3016,0,0,0,17037,DEKALB,IL,4204,9.06290089528,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3017,0,0,0,17037,DEKALB,IL,4204,8.99553078347,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3018,0,0,0,17037,DEKALB,IL,4205,9.01475222225,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3019,0,0,0,17037,DEKALB,IL,4205,9.04334190865,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3020,0,0,0,17037,DEKALB,IL,4205,9.0127827515,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3021,0,0,0,17037,DEKALB,IL,4205,9.07045750522,121,"DEKALB, IL",11,Non-CMAP Part of Model Region
3022,0,0,0,17091,KANKAKEE,IL,2913,3.9570117054,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3023,0,0,0,17091,KANKAKEE,IL,2913,4.00340842295,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3024,0,0,0,17091,KANKAKEE,IL,2913,3.99038719902,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3025,0,0,0,17091,KANKAKEE,IL,2914,7.67644127497,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3026,0,0,0,17091,KANKAKEE,IL,2914,6.15400549286,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3027,0,0,0,17091,KANKAKEE,IL,3009,49.7595980886,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3028,0,0,0,17091,KANKAKEE,IL,3010,49.4847081726,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3029,0,0,0,17091,KANKAKEE,IL,3011,52.3687081689,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3030,0,0,0,17091,KANKAKEE,IL,3012,47.5254791392,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3031,0,0,0,17091,KANKAKEE,IL,3013,3.94170042154,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3032,0,0,0,17091,KANKAKEE,IL,3013,4.01622657864,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3033,0,0,0,17091,KANKAKEE,IL,3013,4.00110087951,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3034,0,0,0,17091,KANKAKEE,IL,3013,3.95307010856,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3035,0,0,0,17091,KANKAKEE,IL,3013,4.01768619369,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3036,0,0,0,17091,KANKAKEE,IL,3013,4.03028185083,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3037,0,0,0,17091,KANKAKEE,IL,3013,3.65621436632,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3038,0,0,0,17091,KANKAKEE,IL,3013,3.79871888011,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3039,0,0,0,17091,KANKAKEE,IL,3013,3.75851686865,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3040,0,0,0,17091,KANKAKEE,IL,3014,11.4532323063,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3041,0,0,0,17091,KANKAKEE,IL,3014,9.28227986666,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3042,0,0,0,17091,KANKAKEE,IL,3014,11.381737597,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3043,0,0,0,17091,KANKAKEE,IL,3014,8.94826485258,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3044,0,0,0,17091,KANKAKEE,IL,3109,36.2727354376,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3045,0,0,0,17091,KANKAKEE,IL,3110,36.587835783,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3046,0,0,0,17091,KANKAKEE,IL,3111,9.09861072182,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3047,0,0,0,17091,KANKAKEE,IL,3111,9.22995365604,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3048,0,0,0,17091,KANKAKEE,IL,3111,8.82569775794,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3049,0,0,0,17091,KANKAKEE,IL,3111,9.39444493894,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3050,0,0,0,17091,KANKAKEE,IL,3112,4.09870634015,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3051,0,0,0,17091,KANKAKEE,IL,3112,4.03558307391,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3052,0,0,0,17091,KANKAKEE,IL,3112,4.04561759485,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3053,0,0,0,17091,KANKAKEE,IL,3112,4.09300602061,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3054,0,0,0,17091,KANKAKEE,IL,3112,4.0552938948,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3055,0,0,0,17091,KANKAKEE,IL,3112,4.04916018214,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3056,0,0,0,17091,KANKAKEE,IL,3112,4.02599599077,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3057,0,0,0,17091,KANKAKEE,IL,3112,4.10437298838,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3058,0,0,0,17091,KANKAKEE,IL,3112,4.08106996418,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3059,0,0,0,17091,KANKAKEE,IL,3113,9.21758009704,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3060,0,0,0,17091,KANKAKEE,IL,3113,9.13215797193,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3061,0,0,0,17091,KANKAKEE,IL,3113,9.26918967135,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3062,0,0,0,17091,KANKAKEE,IL,3113,9.07932889242,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3063,0,0,0,17091,KANKAKEE,IL,3114,9.14112474457,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3064,0,0,0,17091,KANKAKEE,IL,3114,12.2417726384,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3065,0,0,0,17091,KANKAKEE,IL,3114,9.15534237289,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3066,0,0,0,17091,KANKAKEE,IL,3114,12.353779678,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3067,0,0,0,17091,KANKAKEE,IL,3211,36.5567813966,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3068,0,0,0,17091,KANKAKEE,IL,3212,9.0622067598,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3069,0,0,0,17091,KANKAKEE,IL,3212,9.09719689008,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3070,0,0,0,17091,KANKAKEE,IL,3212,9.29350887921,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3071,0,0,0,17091,KANKAKEE,IL,3212,9.36625743781,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3072,0,0,0,17091,KANKAKEE,IL,3213,37.2410835591,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3073,0,0,0,17091,KANKAKEE,IL,3214,43.8974153669,122,"KANKAKEE, IL",11,Non-CMAP Part of Model Region
3074,0,0,0,17099,LASALLE,IL,3101,36.3206736255,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3075,0,0,0,17099,LASALLE,IL,3102,36.4119624316,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3076,0,0,0,17099,LASALLE,IL,3103,4.03608776572,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3077,0,0,0,17099,LASALLE,IL,3103,3.99944163998,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3078,0,0,0,17099,LASALLE,IL,3103,3.99856023527,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3079,0,0,0,17099,LASALLE,IL,3103,3.99558822433,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3080,0,0,0,17099,LASALLE,IL,3103,4.03223500155,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3081,0,0,0,17099,LASALLE,IL,3103,4.02532775804,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3082,0,0,0,17099,LASALLE,IL,3103,3.98348402929,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3083,0,0,0,17099,LASALLE,IL,3103,3.92449491364,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3084,0,0,0,17099,LASALLE,IL,3103,4.03811774784,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3085,0,0,0,17099,LASALLE,IL,3104,36.1149490171,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3086,0,0,0,17099,LASALLE,IL,3105,36.2219206028,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3087,0,0,0,17099,LASALLE,IL,3201,36.1502325807,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3088,0,0,0,17099,LASALLE,IL,3202,36.390466554,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3089,0,0,0,17099,LASALLE,IL,3203,36.3132496092,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3090,0,0,0,17099,LASALLE,IL,3204,35.6818563206,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3091,0,0,0,17099,LASALLE,IL,3205,36.3113367836,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3092,0,0,0,17099,LASALLE,IL,3301,4.10815605746,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3093,0,0,0,17099,LASALLE,IL,3301,3.99671320411,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3094,0,0,0,17099,LASALLE,IL,3301,3.93820274737,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3095,0,0,0,17099,LASALLE,IL,3301,4.09126045185,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3096,0,0,0,17099,LASALLE,IL,3301,4.00850235846,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3097,0,0,0,17099,LASALLE,IL,3301,3.904993772,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3098,0,0,0,17099,LASALLE,IL,3301,4.07565166495,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3099,0,0,0,17099,LASALLE,IL,3301,4.04192589348,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3100,0,0,0,17099,LASALLE,IL,3301,4.00542772366,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3101,0,0,0,17099,LASALLE,IL,3302,36.2331362417,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3102,0,0,0,17099,LASALLE,IL,3303,4.05040817747,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3103,0,0,0,17099,LASALLE,IL,3303,4.01192974352,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3104,0,0,0,17099,LASALLE,IL,3303,3.99865592753,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3105,0,0,0,17099,LASALLE,IL,3303,4.11976035367,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3106,0,0,0,17099,LASALLE,IL,3303,4.06938574187,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3107,0,0,0,17099,LASALLE,IL,3303,4.06255228878,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3108,0,0,0,17099,LASALLE,IL,3303,4.09430546156,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3109,0,0,0,17099,LASALLE,IL,3303,4.06685633885,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3110,0,0,0,17099,LASALLE,IL,3303,4.00855780191,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3111,0,0,0,17099,LASALLE,IL,3304,9.02178620573,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3112,0,0,0,17099,LASALLE,IL,3304,8.61119446498,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3113,0,0,0,17099,LASALLE,IL,3304,8.39250898848,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3114,0,0,0,17099,LASALLE,IL,3304,9.01449434858,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3115,0,0,0,17099,LASALLE,IL,3305,8.82411569985,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3116,0,0,0,17099,LASALLE,IL,3305,9.01152643289,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3117,0,0,0,17099,LASALLE,IL,3305,8.64897434494,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3118,0,0,0,17099,LASALLE,IL,3305,9.10934086223,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3119,0,0,0,17099,LASALLE,IL,3401,36.4502085061,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3120,0,0,0,17099,LASALLE,IL,3402,35.973156716,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3121,0,0,0,17099,LASALLE,IL,3403,9.20698709849,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3122,0,0,0,17099,LASALLE,IL,3403,8.99475172532,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3123,0,0,0,17099,LASALLE,IL,3403,9.36256779553,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3124,0,0,0,17099,LASALLE,IL,3403,9.1124345215,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3125,0,0,0,17099,LASALLE,IL,3404,34.3588016177,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3126,0,0,0,17099,LASALLE,IL,3405,35.1885578566,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3127,0,0,0,17099,LASALLE,IL,3501,35.7582965071,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3128,0,0,0,17099,LASALLE,IL,3502,34.9583444898,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3129,0,0,0,17099,LASALLE,IL,3503,37.2574435981,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3130,0,0,0,17099,LASALLE,IL,3504,33.6772722662,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3131,0,0,0,17099,LASALLE,IL,3505,8.40040271915,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3132,0,0,0,17099,LASALLE,IL,3505,9.14643901824,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3133,0,0,0,17099,LASALLE,IL,3505,8.29820258751,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3134,0,0,0,17099,LASALLE,IL,3505,9.01844440778,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3135,0,0,0,17099,LASALLE,IL,3601,9.04812039326,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3136,0,0,0,17099,LASALLE,IL,3601,8.95445012063,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3137,0,0,0,17099,LASALLE,IL,3601,9.02429048062,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3138,0,0,0,17099,LASALLE,IL,3601,8.99881673049,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3139,0,0,0,17099,LASALLE,IL,3602,35.3291231951,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3140,0,0,0,17099,LASALLE,IL,3603,37.5373073931,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3141,0,0,0,17099,LASALLE,IL,3604,33.1665132399,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3142,0,0,0,17099,LASALLE,IL,3605,8.25062683162,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3143,0,0,0,17099,LASALLE,IL,3605,9.02405028222,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3144,0,0,0,17099,LASALLE,IL,3605,8.17107620491,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3145,0,0,0,17099,LASALLE,IL,3605,9.04947897255,126,"LASALLE, IL",11,Non-CMAP Part of Model Region
3146,0,0,0,17103,LEE,IL,3701,36.2184307958,125,"LEE, IL",11,Non-CMAP Part of Model Region
3147,0,0,0,17103,LEE,IL,3702,35.9194927873,125,"LEE, IL",11,Non-CMAP Part of Model Region
3148,0,0,0,17103,LEE,IL,3801,35.3585561115,125,"LEE, IL",11,Non-CMAP Part of Model Region
3149,0,0,0,17103,LEE,IL,3802,35.2377434161,125,"LEE, IL",11,Non-CMAP Part of Model Region
3150,0,0,0,17103,LEE,IL,3901,35.5038278712,125,"LEE, IL",11,Non-CMAP Part of Model Region
3151,0,0,0,17103,LEE,IL,3902,34.961115474,125,"LEE, IL",11,Non-CMAP Part of Model Region
3152,0,0,0,17141,OGLE,IL,4001,3.87535401688,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3153,0,0,0,17141,OGLE,IL,4001,3.99968866315,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3154,0,0,0,17141,OGLE,IL,4001,4.00926698328,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3155,0,0,0,17141,OGLE,IL,4001,3.87539155438,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3156,0,0,0,17141,OGLE,IL,4001,3.98976450884,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3157,0,0,0,17141,OGLE,IL,4001,3.99829430836,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3158,0,0,0,17141,OGLE,IL,4001,3.91165405813,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3159,0,0,0,17141,OGLE,IL,4001,4.01763818909,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3160,0,0,0,17141,OGLE,IL,4001,4.01997424312,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3161,0,0,0,17141,OGLE,IL,4002,34.9770881616,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3162,0,0,0,17141,OGLE,IL,4101,35.5141120885,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3163,0,0,0,17141,OGLE,IL,4102,34.9254029242,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3164,0,0,0,17141,OGLE,IL,4201,8.98277697066,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3165,0,0,0,17141,OGLE,IL,4201,8.95476764796,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3166,0,0,0,17141,OGLE,IL,4201,8.9998564198,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3167,0,0,0,17141,OGLE,IL,4201,8.8538642556,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3168,0,0,0,17141,OGLE,IL,4202,36.2369409157,124,"OGLE, IL",11,Non-CMAP Part of Model Region
3169,0,0,0,17201,WINNEBAGO,IL,2610,35.7276902247,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3170,0,0,0,17201,WINNEBAGO,IL,2611,7.46131910917,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3171,0,0,0,17201,WINNEBAGO,IL,2611,8.99281988115,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3172,0,0,0,17201,WINNEBAGO,IL,2611,8.90320417598,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3173,0,0,0,17201,WINNEBAGO,IL,2611,7.56940948109,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3174,0,0,0,17201,WINNEBAGO,IL,2710,8.95578751192,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3175,0,0,0,17201,WINNEBAGO,IL,2710,8.92735875044,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3176,0,0,0,17201,WINNEBAGO,IL,2710,8.76590739287,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3177,0,0,0,17201,WINNEBAGO,IL,2710,8.76704356813,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3178,0,0,0,17201,WINNEBAGO,IL,2711,32.8724236722,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3179,0,0,0,17201,WINNEBAGO,IL,2810,8.92036995545,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3180,0,0,0,17201,WINNEBAGO,IL,2810,8.89923560162,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3181,0,0,0,17201,WINNEBAGO,IL,2810,8.83768095658,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3182,0,0,0,17201,WINNEBAGO,IL,2810,8.76820179368,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3183,0,0,0,17201,WINNEBAGO,IL,2811,33.3481074866,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3184,0,0,0,17201,WINNEBAGO,IL,2910,15.417065675,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3185,0,0,0,17201,WINNEBAGO,IL,2911,13.3709956987,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3186,0,0,0,17201,WINNEBAGO,IL,4301,3.86972071665,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3187,0,0,0,17201,WINNEBAGO,IL,4301,4.02367931655,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3188,0,0,0,17201,WINNEBAGO,IL,4301,4.02548080551,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3189,0,0,0,17201,WINNEBAGO,IL,4301,3.89461635922,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3190,0,0,0,17201,WINNEBAGO,IL,4301,4.00561541824,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3191,0,0,0,17201,WINNEBAGO,IL,4301,4.02151548257,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3192,0,0,0,17201,WINNEBAGO,IL,4301,3.83587709595,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3193,0,0,0,17201,WINNEBAGO,IL,4301,3.96023878232,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3194,0,0,0,17201,WINNEBAGO,IL,4301,4.02035194895,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3195,0,0,0,17201,WINNEBAGO,IL,4302,4.01305520379,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3196,0,0,0,17201,WINNEBAGO,IL,4302,4.04386403818,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3197,0,0,0,17201,WINNEBAGO,IL,4302,4.02633772649,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3198,0,0,0,17201,WINNEBAGO,IL,4302,4.00961419638,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3199,0,0,0,17201,WINNEBAGO,IL,4302,4.05366700074,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3200,0,0,0,17201,WINNEBAGO,IL,4302,4.01773099744,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3201,0,0,0,17201,WINNEBAGO,IL,4302,3.96727268808,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3202,0,0,0,17201,WINNEBAGO,IL,4302,4.01967495719,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3203,0,0,0,17201,WINNEBAGO,IL,4302,3.96534790858,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3204,0,0,0,17201,WINNEBAGO,IL,4401,3.90172214005,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3205,0,0,0,17201,WINNEBAGO,IL,4401,4.0721263608,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3206,0,0,0,17201,WINNEBAGO,IL,4401,4.02616564533,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3207,0,0,0,17201,WINNEBAGO,IL,4401,3.86883740556,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3208,0,0,0,17201,WINNEBAGO,IL,4401,4.02189498968,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3209,0,0,0,17201,WINNEBAGO,IL,4401,4.01451486635,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3210,0,0,0,17201,WINNEBAGO,IL,4401,3.87427089317,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3211,0,0,0,17201,WINNEBAGO,IL,4401,3.98881050124,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3212,0,0,0,17201,WINNEBAGO,IL,4401,3.99671656611,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3213,0,0,0,17201,WINNEBAGO,IL,4402,3.96751695628,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3214,0,0,0,17201,WINNEBAGO,IL,4402,4.03923907665,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3215,0,0,0,17201,WINNEBAGO,IL,4402,4.03025926845,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3216,0,0,0,17201,WINNEBAGO,IL,4402,3.9866705011,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3217,0,0,0,17201,WINNEBAGO,IL,4402,4.0575400983,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3218,0,0,0,17201,WINNEBAGO,IL,4402,4.03619220293,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3219,0,0,0,17201,WINNEBAGO,IL,4402,3.9145783897,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3220,0,0,0,17201,WINNEBAGO,IL,4402,4.08733730847,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3221,0,0,0,17201,WINNEBAGO,IL,4402,4.0707473459,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3222,0,0,0,17201,WINNEBAGO,IL,4501,8.81238001396,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3223,0,0,0,17201,WINNEBAGO,IL,4501,8.98184866694,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3224,0,0,0,17201,WINNEBAGO,IL,4501,8.86004634481,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3225,0,0,0,17201,WINNEBAGO,IL,4501,8.83541001315,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3226,0,0,0,17201,WINNEBAGO,IL,4502,4.02323241918,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3227,0,0,0,17201,WINNEBAGO,IL,4502,4.00483428011,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3228,0,0,0,17201,WINNEBAGO,IL,4502,4.03736163237,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3229,0,0,0,17201,WINNEBAGO,IL,4502,4.05447619231,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3230,0,0,0,17201,WINNEBAGO,IL,4502,4.029472523,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3231,0,0,0,17201,WINNEBAGO,IL,4502,4.04161639877,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3232,0,0,0,17201,WINNEBAGO,IL,4502,4.03653776946,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3233,0,0,0,17201,WINNEBAGO,IL,4502,4.03129873777,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3234,0,0,0,17201,WINNEBAGO,IL,4502,4.04944786828,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3235,0,0,0,17201,WINNEBAGO,IL,4601,9.04310469342,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
3236,0,0,0,17201,WINNEBAGO,IL,4601,8.67070873509,123,"WINNEBAGO, IL",11,Non-CMAP Part of Model Region
